flowId,packetId,arrivalTime,startTime,finishTime,length,transmitted
17,23,0.0013293645,1.9767687,1.9825486,1000.0,1000.0
7,23,0.0062670023,1.9825486,1.9883285,1000.0,1000.0
20,33,0.0019073491,1.9883285,1.9941083,1000.0,1000.0
10,33,0.0062942505,1.9941083,1.9998882,1000.0,1000.0
19,30,0.0017339537,1.9998882,2.005668,1000.0,1000.0
16,20,0.0011559691,2.005668,2.0114477,1000.0,1000.0
13,10,5.7798455E-4,2.0114477,2.0172274,1000.0,1000.0
9,30,0.006357829,2.0172274,2.0230072,1000.0,1000.0
6,20,0.0063578286,2.0230072,2.028787,1000.0,1000.0
3,10,0.0063578286,2.028787,2.0345666,1000.0,1000.0
18,27,0.0015605583,2.0345666,2.0403464,1000.0,1000.0
8,27,0.006437301,2.0403464,2.0461261,1000.0,1000.0
15,17,9.825737E-4,2.0461261,2.0519059,1000.0,1000.0
20,34,0.0019651474,2.0519059,2.0576856,1000.0,1000.0
10,34,0.0064849854,2.0576856,2.0634654,1000.0,1000.0
5,17,0.0064849854,2.0634654,2.069245,1000.0,1000.0
17,24,0.001387163,2.069245,2.0750248,1000.0,1000.0
7,24,0.0065394808,2.0750248,2.0808046,1000.0,1000.0
19,31,0.0017917522,2.0808046,2.0865843,1000.0,1000.0
9,31,0.0065697567,2.0865843,2.092364,1000.0,1000.0
12,7,4.045892E-4,2.092364,2.0981438,1000.0,1000.0
16,21,0.0012137676,2.0981438,2.1039236,1000.0,1000.0
14,14,8.091784E-4,2.1039236,2.1097033,1000.0,1000.0
10,35,0.00667572,2.1097033,2.115483,1000.0,1000.0
8,28,0.0066757197,2.115483,2.1212628,1000.0,1000.0
6,21,0.00667572,2.1212628,2.1270425,1000.0,1000.0
4,14,0.0066757197,2.1270425,2.1328223,1000.0,1000.0
2,7,0.0066757197,2.1328223,2.138602,1000.0,1000.0
19,32,0.0018495506,2.138602,2.1443818,1000.0,1000.0
9,32,0.0067816842,2.1443818,2.1501615,1000.0,1000.0
17,25,0.0014449614,2.1501615,2.1559412,1000.0,1000.0
7,25,0.006811959,2.1559412,2.161721,1000.0,1000.0
15,18,0.0010403722,2.161721,2.1675007,1000.0,1000.0
20,36,0.0020807444,2.1675007,2.1732805,1000.0,1000.0
10,36,0.006866455,2.1732805,2.1790602,1000.0,1000.0
5,18,0.006866455,2.1790602,2.18484,1000.0,1000.0
18,29,0.0016761553,2.18484,2.1906197,1000.0,1000.0
8,29,0.0069141383,2.1906197,2.1963995,1000.0,1000.0
19,33,0.0019073491,2.1963995,2.2021792,1000.0,1000.0
16,22,0.001271566,2.2021792,2.207959,1000.0,1000.0
13,11,6.35783E-4,2.207959,2.2137387,1000.0,1000.0
9,33,0.006993612,2.2137387,2.2195184,1000.0,1000.0
6,22,0.006993612,2.2195184,2.2252982,1000.0,1000.0
3,11,0.006993612,2.2252982,2.231078,1000.0,1000.0
20,37,0.002138543,2.231078,2.2368577,1000.0,1000.0
10,37,0.00705719,2.2368577,2.2426374,1000.0,1000.0
17,26,0.0015027599,2.2426374,2.2484171,1000.0,1000.0
7,26,0.0070844376,2.2484171,2.254197,1000.0,1000.0
18,30,0.0017339537,2.254197,2.2599766,1000.0,1000.0
14,15,8.6697686E-4,2.2599766,2.2657564,1000.0,1000.0
8,30,0.007152557,2.2657564,2.271536,1000.0,1000.0
4,15,0.007152557,2.271536,2.2773159,1000.0,1000.0
19,34,0.0019651474,2.2773159,2.2830956,1000.0,1000.0
9,34,0.0072055394,2.2830956,2.2888753,1000.0,1000.0
15,19,0.0010981706,2.2888753,2.294655,1000.0,1000.0
20,38,0.0021963413,2.294655,2.3004348,1000.0,1000.0
10,38,0.007247925,2.3004348,2.3062146,1000.0,1000.0
5,19,0.007247925,2.3062146,2.3119943,1000.0,1000.0
16,23,0.0013293645,2.3119943,2.317774,1000.0,1000.0
6,23,0.007311503,2.317774,2.3235538,1000.0,1000.0
17,27,0.0015605583,2.3235538,2.3293335,1000.0,1000.0
7,27,0.007356916,2.3293335,2.3351133,1000.0,1000.0
18,31,0.0017917522,2.3351133,2.340893,1000.0,1000.0
8,31,0.0073909755,2.340893,2.3466728,1000.0,1000.0
19,35,0.002022946,2.3466728,2.3524525,1000.0,1000.0
9,35,0.0074174674,2.3524525,2.3582323,1000.0,1000.0
20,39,0.0022541399,2.3582323,2.364012,1000.0,1000.0
10,39,0.0074386597,2.364012,2.3697917,1000.0,1000.0
15,20,0.0011559691,2.3697917,2.3755715,1000.0,1000.0
17,28,0.0016183568,2.3755715,2.3813512,1000.0,1000.0
19,36,0.0020807444,2.3813512,2.387131,1000.0,1000.0
11,4,2.3119383E-4,2.387131,2.3929107,1000.0,1000.0
12,8,4.6238766E-4,2.3929107,2.3986905,1000.0,1000.0
20,40,0.0023119382,2.3986905,2.4044702,1000.0,1000.0
14,16,9.247753E-4,2.4044702,2.41025,1000.0,1000.0
13,12,6.935815E-4,2.41025,2.4160297,1000.0,1000.0
